Date,^NSEI,^BSESN,BSE-100.BO
2010-03-26,5282.0,17644.759765625,9336.740234375
2010-03-29,5302.85009765625,17711.349609375,9368.3095703125
2010-03-30,5262.4501953125,17590.169921875,9314.650390625
2010-03-31,5249.10009765625,17527.76953125,9300.2001953125
2010-04-01,5290.5,17692.619140625,9374.1103515625
2010-04-05,5368.39990234375,17935.6796875,9497.4697265625
2010-04-06,5366.0,17941.369140625,9503.6201171875
2010-04-07,5374.64990234375,17970.01953125,9529.4296875
2010-04-08,5304.4501953125,17714.400390625,9410.6298828125
2010-04-09,5361.75,17933.140625,9503.76953125
2010-04-12,5339.7001953125,17853.0,9459.7900390625
2010-04-13,5322.9501953125,17821.9609375,9439.33984375
2010-04-15,5273.60009765625,17639.259765625,9360.0595703125
2010-04-16,5262.60009765625,17591.1796875,9330.009765625
2010-04-19,5203.64990234375,17400.6796875,9229.4697265625
2010-04-20,5230.10009765625,17460.580078125,9285.98046875
2010-04-21,5244.89990234375,17472.560546875,9323.0595703125
2010-04-22,5269.35009765625,17573.990234375,9359.509765625
2010-04-23,5304.10009765625,17694.19921875,9399.8095703125
2010-04-26,5322.4501953125,17745.279296875,9436.0302734375
2010-04-27,5308.35009765625,17690.619140625,9417.0498046875
2010-04-28,5215.4501953125,17380.080078125,9266.8701171875
2010-04-29,5254.14990234375,17503.470703125,9322.8095703125
2010-04-30,5278.0,17558.7109375,9379.0400390625
2010-05-03,5222.75,17386.080078125,9304.400390625
2010-05-04,5148.5,17137.140625,9161.0595703125
2010-05-05,5124.89990234375,17087.9609375,9140.4697265625
2010-05-06,5090.85009765625,16987.529296875,9088.66015625
2010-05-07,5018.0498046875,16769.109375,8937.650390625
2010-05-10,5193.60009765625,17330.55078125,9227.849609375
2010-05-11,5136.14990234375,17141.529296875,9121.490234375
2010-05-12,5156.64990234375,17195.810546875,9158.9599609375
2010-05-13,5178.89990234375,17265.869140625,9207.330078125
2010-05-14,5093.5,16994.599609375,9070.919921875
2010-05-17,5059.89990234375,16835.560546875,9017.9296875
2010-05-18,5066.2001953125,16875.759765625,9023.3203125
2010-05-19,4919.64990234375,16408.490234375,8772.8203125
2010-05-20,4947.60009765625,16519.6796875,8816.2197265625
2010-05-21,4931.14990234375,16445.609375,8775.2197265625
2010-05-24,4943.9501953125,16469.55078125,8785.0498046875
2010-05-25,4806.75,16022.48046875,8539.580078125
2010-05-26,4917.39990234375,16387.83984375,8723.400390625
2010-05-27,5003.10009765625,16666.400390625,8865.1103515625
2010-05-28,5066.5498046875,16863.060546875,8979.2998046875
2010-05-31,5086.2998046875,16944.630859375,9041.23046875
2010-06-01,4970.2001953125,16572.029296875,8851.900390625
2010-06-02,5019.85009765625,16741.83984375,8939.3896484375
2010-06-03,5110.5,17022.330078125,9086.6396484375
2010-06-04,5135.5,17117.689453125,9129.08984375
2010-06-07,5034.0,16781.0703125,8957.150390625
2010-06-08,4987.10009765625,16617.099609375,8872.2998046875
2010-06-09,5000.2998046875,16657.890625,8910.5
2010-06-10,5078.60009765625,16922.080078125,9043.2001953125
2010-06-11,5119.35009765625,17064.94921875,9092.26953125
2010-06-14,5197.7001953125,17338.169921875,9220.76953125
2010-06-15,5222.35009765625,17412.830078125,9265.98046875
2010-06-16,5233.35009765625,17462.869140625,9281.0302734375
2010-06-17,5274.85009765625,17616.689453125,9349.6396484375
2010-06-18,5262.60009765625,17570.8203125,9318.1796875
2010-06-21,5353.2998046875,17876.55078125,9480.1904296875
2010-06-22,5316.5498046875,17749.689453125,9420.76953125
2010-06-23,5323.14990234375,17755.939453125,9440.4697265625
2010-06-24,5320.60009765625,17730.240234375,9430.7001953125
2010-06-25,5269.0498046875,17574.529296875,9369.9697265625
2010-06-28,5333.5,17774.259765625,9480.25
2010-06-29,5256.14990234375,17534.08984375,9361.2900390625
2010-06-30,5312.5,17700.900390625,9442.580078125
2010-07-01,5251.39990234375,17509.330078125,9356.4296875
2010-07-02,5237.10009765625,17460.94921875,9329.8701171875
2010-07-05,5235.89990234375,17441.439453125,9323.759765625
2010-07-06,5289.0498046875,17614.48046875,9404.8603515625
2010-07-07,5241.10009765625,17471.029296875,9329.900390625
2010-07-08,5296.85009765625,17651.73046875,9421.0302734375
2010-07-09,5352.4501953125,17833.5390625,9508.5400390625
2010-07-12,5383.0,17937.19921875,9554.33984375
2010-07-13,5400.64990234375,17985.900390625,9593.240234375
2010-07-14,5386.14990234375,17938.16015625,9566.490234375
2010-07-15,5378.75,17909.4609375,9552.150390625
2010-07-16,5393.89990234375,17955.8203125,9586.3896484375
2010-07-19,5386.4501953125,17928.419921875,9578.1201171875
2010-07-20,5368.0,17878.140625,9546.8203125
2010-07-21,5399.35009765625,17977.23046875,9600.240234375
2010-07-22,5441.9501953125,18113.150390625,9670.33984375
2010-07-23,5449.10009765625,18130.98046875,9668.740234375
2010-07-26,5418.60009765625,18020.05078125,9616.1103515625
2010-07-27,5430.60009765625,18077.609375,9645.400390625
2010-07-28,5397.5498046875,17957.369140625,9595.509765625
2010-07-29,5408.89990234375,17992.0,9617.919921875
2010-07-30,5367.60009765625,17868.2890625,9556.669921875
2010-08-02,5431.64990234375,18081.2109375,9666.2998046875
2010-08-03,5439.5498046875,18114.830078125,9684.7802734375
2010-08-04,5467.85009765625,18217.439453125,9719.080078125
2010-08-05,5447.10009765625,18172.830078125,9688.6796875
2010-08-06,5439.25,18143.990234375,9674.08984375
2010-08-09,5486.14990234375,18287.5,9756.8896484375
2010-08-10,5460.7001953125,18219.990234375,9719.08984375
2010-08-11,5420.60009765625,18070.189453125,9642.1396484375
2010-08-12,5416.4501953125,18073.900390625,9654.3896484375
2010-08-13,5452.10009765625,18167.029296875,9713.900390625
2010-08-16,5418.2998046875,18050.779296875,9649.73046875
2010-08-17,5414.14990234375,18048.849609375,9656.2900390625
2010-08-18,5479.14990234375,18257.119140625,9757.330078125
2010-08-19,5540.2001953125,18454.939453125,9857.1103515625
2010-08-20,5530.64990234375,18401.8203125,9850.830078125
2010-08-23,5543.5,18409.349609375,9874.0595703125
2010-08-24,5505.10009765625,18311.58984375,9820.08984375
2010-08-25,5462.35009765625,18179.640625,9740.41015625
2010-08-26,5477.89990234375,18226.349609375,9758.650390625
2010-08-27,5408.7001953125,17998.41015625,9647.599609375
2010-08-30,5415.4501953125,18032.109375,9662.7197265625
2010-08-31,5402.39990234375,17971.119140625,9627.7197265625
2010-09-01,5471.85009765625,18205.869140625,9759.419921875
2010-09-02,5486.14990234375,18238.310546875,9785.1796875
2010-09-03,5479.39990234375,18221.4296875,9784.41015625
2010-09-06,5576.9501953125,18560.05078125,9950.490234375
2010-09-07,5604.0,18645.060546875,9991.0400390625
2010-09-08,5607.85009765625,18666.7109375,9995.23046875
2010-09-09,5640.0498046875,18799.66015625,10052.6201171875
2010-09-13,5760.0,19208.330078125,10253.48046875
2010-09-14,5795.5498046875,19346.9609375,10307.75
2010-09-15,5860.9501953125,19502.109375,10393.6201171875
2010-09-16,5828.7001953125,19417.490234375,10341.990234375
2010-09-17,5884.9501953125,19594.75,10446.9599609375
2010-09-20,5980.4501953125,19906.099609375,10595.1201171875
2010-09-21,6009.0498046875,20001.55078125,10622.5302734375
2010-09-22,5991.0,19941.720703125,10589.0703125
2010-09-23,5959.5498046875,19861.009765625,10542.6904296875
2010-09-24,6018.2998046875,20045.1796875,10635.9404296875
2010-09-27,6035.64990234375,20117.380859375,10674.2998046875
2010-09-28,6029.5,20104.859375,10671.990234375
2010-09-29,5991.2998046875,19956.33984375,10601.8701171875
2010-09-30,6029.9501953125,20069.119140625,10627.349609375
2010-10-01,6143.39990234375,20445.0390625,10837.9599609375
2010-10-04,6159.4501953125,20475.73046875,10876.400390625
2010-10-05,6145.7998046875,20407.7109375,10865.26953125
2010-10-06,6186.4501953125,20543.080078125,10947.580078125
2010-10-07,6120.2998046875,20315.3203125,10838.8701171875
2010-10-08,6103.4501953125,20250.259765625,10802.0302734375
2010-10-11,6135.85009765625,20339.890625,10858.8896484375
2010-10-12,6090.89990234375,20203.33984375,10778.7900390625
2010-10-13,6233.89990234375,20687.880859375,11005.419921875
2010-10-14,6177.35009765625,20497.640625,10915.16015625
2010-10-15,6062.64990234375,20125.05078125,10726.3203125
2010-10-18,6075.9501953125,20168.890625,10741.26953125
2010-10-19,6027.2998046875,19983.130859375,10660.3095703125
2010-10-20,5982.10009765625,19872.150390625,10592.9697265625
2010-10-21,6101.5,20260.580078125,10791.3095703125
2010-10-22,6066.0498046875,20165.859375,10744.2802734375
2010-10-25,6105.7998046875,20303.119140625,10805.650390625
2010-10-26,6082.0,20221.390625,10763.7998046875
2010-10-27,6012.64990234375,20005.369140625,10656.9296875
2010-10-28,5987.7001953125,19941.0390625,10618.26953125
2010-10-29,6017.7001953125,20032.33984375,10639.9599609375
2010-11-01,6117.5498046875,20355.630859375,10810.73046875
2010-11-02,6119.0,20345.689453125,10826.0498046875
2010-11-03,6160.5,20465.740234375,10889.3095703125
2010-11-04,6281.7998046875,20893.5703125,11084.6201171875
2010-11-08,6273.2001953125,20852.380859375,11081.330078125
2010-11-09,6301.5498046875,20932.48046875,11127.240234375
2010-11-10,6275.7001953125,20875.7109375,11089.8603515625
2010-11-11,6194.25,20589.08984375,10947.169921875
2010-11-12,6071.64990234375,20156.890625,10720.73046875
2010-11-15,6121.60009765625,20309.689453125,10790.6103515625
2010-11-16,5988.7001953125,19865.140625,10565.1298828125
2010-11-18,5998.7998046875,19930.640625,10584.6298828125
2010-11-19,5890.2998046875,19585.439453125,10390.75
2010-11-22,6010.0,19957.58984375,10578.4404296875
2010-11-23,5934.75,19691.83984375,10452.0703125
2010-11-24,5865.75,19459.849609375,10321.1904296875
2010-11-25,5799.75,19318.16015625,10190.6904296875
2010-11-26,5751.9501953125,19136.609375,10054.3603515625
2010-11-29,5830.0,19405.099609375,10190.08984375
2010-11-30,5862.7001953125,19521.25,10280.8095703125
2010-12-01,5960.89990234375,19850.0,10469.349609375
2010-12-02,6011.7001953125,19992.69921875,10542.3095703125
2010-12-03,5992.7998046875,19966.9296875,10499.9404296875
2010-12-06,5992.25,19981.310546875,10488.740234375
2010-12-07,5976.5498046875,19934.640625,10451.66015625
2010-12-08,5903.7001953125,19696.48046875,10318.099609375
2010-12-09,5766.5,19242.359375,10060.669921875
2010-12-10,5857.35009765625,19508.890625,10213.3203125
2010-12-13,5907.64990234375,19691.779296875,10316.0
2010-12-14,5944.10009765625,19799.189453125,10382.0703125
2010-12-15,5892.2998046875,19647.76953125,10284.51953125
2010-12-16,5948.75,19864.849609375,10372.259765625
2010-12-20,5947.0498046875,19888.880859375,10363.099609375
2010-12-21,6000.64990234375,20060.3203125,10454.1796875
2010-12-22,5984.39990234375,20015.80078125,10439.1396484375
2010-12-23,5980.0,19982.880859375,10418.330078125
2010-12-24,6011.60009765625,20073.66015625,10461.919921875
2010-12-27,5998.10009765625,20028.9296875,10431.2099609375
2010-12-28,5996.0,20025.419921875,10430.2802734375
2010-12-29,6060.35009765625,20256.029296875,10533.5595703125
2010-12-30,6101.85009765625,20389.0703125,10599.76953125
2010-12-31,6134.5,20509.08984375,10675.01953125
2011-01-03,6157.60009765625,20561.05078125,10715.23046875
2011-01-04,6146.35009765625,20498.720703125,10685.490234375
2011-01-05,6079.7998046875,20301.099609375,10588.75
2011-01-06,6048.25,20184.740234375,10508.58984375
2011-01-07,5904.60009765625,19691.810546875,10265.650390625
2011-01-10,5762.85009765625,19224.119140625,10018.3603515625
2011-01-11,5754.10009765625,19196.33984375,10011.1298828125
2011-01-12,5863.25,19534.099609375,10182.5302734375
2011-01-13,5751.89990234375,19182.8203125,10023.169921875
2011-01-14,5654.5498046875,18860.439453125,9849.3896484375
2011-01-17,5654.75,18882.25,9837.990234375
2011-01-18,5724.0498046875,19092.05078125,9944.240234375
2011-01-19,5691.0498046875,18978.3203125,9911.01953125
2011-01-20,5711.60009765625,19046.5390625,9938.8896484375
2011-01-21,5696.5,19007.529296875,9926.330078125
2011-01-24,5743.25,19151.279296875,10002.099609375
2011-01-25,5687.39990234375,18969.44921875,9916.009765625
2011-01-27,5604.2998046875,18684.4296875,9758.2998046875
2011-01-28,5512.14990234375,18395.970703125,9582.7802734375
2011-01-31,5505.89990234375,18327.759765625,9569.009765625
2011-02-01,5417.2001953125,18022.220703125,9408.66015625
2011-02-02,5432.0,18090.619140625,9438.2900390625
2011-02-03,5526.75,18449.310546875,9605.1298828125
2011-02-04,5395.75,18008.150390625,9392.8798828125
2011-02-07,5396.0,18037.189453125,9394.4296875
2011-02-08,5312.5498046875,17775.69921875,9240.9599609375
2011-02-09,5253.5498046875,17592.76953125,9108.0498046875
2011-02-10,5225.7998046875,17463.0390625,9068.4697265625
2011-02-11,5310.0,17728.609375,9213.099609375
2011-02-14,5456.0,18202.19921875,9476.400390625
2011-02-15,5481.0,18273.80078125,9517.5302734375
2011-02-16,5481.7001953125,18300.900390625,9531.58984375
2011-02-17,5546.4501953125,18506.8203125,9633.5703125
2011-02-18,5458.9501953125,18211.51953125,9475.6396484375
2011-02-21,5518.60009765625,18438.310546875,9578.1298828125
2011-02-22,5469.2001953125,18296.16015625,9493.5703125
2011-02-23,5437.35009765625,18178.330078125,9438.73046875
2011-02-24,5262.7001953125,17632.41015625,9157.7099609375
2011-02-25,5303.5498046875,17700.91015625,9212.51953125
2011-02-28,5333.25,17823.400390625,9259.48046875
2011-03-01,5522.2998046875,18446.5,9578.080078125
2011-03-03,5536.2001953125,18489.759765625,9591.5
2011-03-04,5538.75,18486.44921875,9599.9599609375
2011-03-07,5463.14990234375,18222.669921875,9469.8701171875
2011-03-08,5520.7998046875,18439.650390625,9574.26953125
2011-03-09,5531.0,18469.94921875,9597.76953125
2011-03-10,5494.39990234375,18327.98046875,9538.8896484375
2011-03-11,5445.4501953125,18174.08984375,9458.2802734375
2011-03-14,5531.5,18439.48046875,9593.01953125
2011-03-15,5449.64990234375,18167.640625,9447.9599609375
2011-03-16,5511.14990234375,18358.689453125,9556.900390625
2011-03-17,5446.64990234375,18149.869140625,9466.1201171875
2011-03-18,5373.7001953125,17878.810546875,9344.4501953125
2011-03-21,5364.75,17839.05078125,9326.740234375
2011-03-22,5413.85009765625,17988.30078125,9403.150390625
2011-03-23,5480.25,18206.16015625,9512.599609375
2011-03-24,5522.39990234375,18350.740234375,9582.8095703125
2011-03-25,5654.25,18815.640625,9789.66015625
2011-03-28,5687.25,18943.140625,9846.0703125
2011-03-29,5736.35009765625,19120.80078125,9930.1904296875
2011-03-30,5787.64990234375,19290.1796875,10031.6201171875
2011-03-31,5833.75,19445.220703125,10095.740234375
2011-04-01,5826.0498046875,19420.390625,10104.6796875
2011-04-04,5908.4501953125,19701.73046875,10244.3095703125
2011-04-05,5910.0498046875,19686.8203125,10258.73046875
2011-04-06,5891.75,19612.19921875,10236.830078125
2011-04-07,5885.7001953125,19591.1796875,10239.98046875
2011-04-08,5842.0,19451.44921875,10157.0703125
2011-04-11,5785.7001953125,19262.5390625,10056.16015625
2011-04-13,5911.5,19696.859375,10261.5
2011-04-15,5824.5498046875,19386.8203125,10125.6796875
2011-04-18,5729.10009765625,19091.169921875,9979.23046875
2011-04-19,5740.75,19121.830078125,10000.08984375
2011-04-20,5851.64990234375,19470.98046875,10170.419921875
2011-04-21,5884.7001953125,19602.23046875,10209.66015625
2011-04-25,5874.5,19584.310546875,10203.9599609375
2011-04-26,5868.39990234375,19545.349609375,10192.9599609375
2011-04-27,5833.89990234375,19448.689453125,10151.6201171875
2011-04-28,5785.4501953125,19292.01953125,10070.1904296875
2011-04-29,5749.5,19135.9609375,9991.8798828125
2011-05-02,5701.2998046875,18998.01953125,9915.599609375
2011-05-03,5565.25,18534.689453125,9684.669921875
2011-05-04,5537.14990234375,18469.359375,9635.4697265625
2011-05-05,5459.85009765625,18210.580078125,9499.240234375
2011-05-06,5551.4501953125,18518.810546875,9653.7998046875
2011-05-09,5551.10009765625,18528.9609375,9663.8798828125
2011-05-10,5541.25,18512.76953125,9654.5400390625
2011-05-11,5565.0498046875,18584.9609375,9691.5302734375
2011-05-12,5486.14990234375,18335.7890625,9573.9697265625
2011-05-13,5544.75,18531.279296875,9681.1103515625
2011-05-16,5499.0,18345.029296875,9599.740234375
2011-05-17,5438.9501953125,18137.349609375,9506.5400390625
2011-05-18,5420.60009765625,18086.19921875,9460.580078125
2011-05-19,5428.10009765625,18141.400390625,9468.0595703125
2011-05-20,5486.35009765625,18326.08984375,9557.0498046875
2011-05-23,5386.5498046875,17993.330078125,9395.3095703125
2011-05-24,5394.85009765625,18011.970703125,9414.1396484375
2011-05-25,5348.9501953125,17847.240234375,9342.1396484375
2011-05-26,5412.35009765625,18044.640625,9434.419921875
2011-05-27,5476.10009765625,18266.099609375,9552.91015625
2011-05-30,5473.10009765625,18232.060546875,9568.4599609375
2011-05-31,,18503.279296875,
2011-06-01,5592.0,18608.810546875,9772.669921875
2011-06-02,5550.35009765625,18494.1796875,9708.330078125
2011-06-03,5516.75,18376.48046875,9640.9296875
2011-06-06,5532.0498046875,18420.109375,9656.75
2011-06-07,5556.14990234375,18495.619140625,9704.5703125
2011-06-08,5526.85009765625,18394.2890625,9660.8603515625
2011-06-09,5521.0498046875,18384.900390625,9651.0400390625
2011-06-10,5485.7998046875,18268.5390625,9589.08984375
2011-06-13,5482.7998046875,18266.029296875,9591.9599609375
2011-06-14,5500.5,18308.66015625,9625.01953125
2011-06-15,5447.5,18132.240234375,9528.2197265625
2011-06-16,5396.75,17985.880859375,9444.7001953125
2011-06-17,5366.39990234375,17870.529296875,9384.3095703125
2011-06-20,5257.89990234375,17506.630859375,9196.7001953125
2011-06-21,5275.85009765625,17560.30078125,9216.740234375
2011-06-22,5278.2998046875,17550.630859375,9207.919921875
2011-06-23,5320.0,17727.490234375,9267.0
2011-06-24,5471.25,18240.6796875,9522.5595703125
2011-06-27,5526.60009765625,18412.41015625,9628.169921875
2011-06-28,5545.2998046875,18492.44921875,9654.0595703125
2011-06-29,5600.4501953125,18693.859375,9737.9501953125
2011-06-30,5647.39990234375,18845.869140625,9803.8896484375
2011-07-01,5627.2001953125,18762.80078125,9793.580078125
2011-07-04,5650.5,18814.48046875,9844.6201171875
2011-07-05,5632.10009765625,18744.560546875,9816.0400390625
2011-07-06,5625.4501953125,18726.970703125,9803.6103515625
2011-07-07,5728.9501953125,19078.30078125,9973.73046875
2011-07-08,5660.64990234375,18858.0390625,9849.6201171875
2011-07-11,5616.10009765625,18721.390625,9775.6201171875
2011-07-12,5526.14990234375,18411.619140625,9638.8095703125
2011-07-13,5585.4501953125,18596.01953125,9741.9697265625
2011-07-14,5512.2998046875,18618.19921875,9767.419921875
2011-07-15,5581.10009765625,18561.919921875,9740.6396484375
2011-07-18,5567.0498046875,18507.0390625,9727.830078125
2011-07-19,5613.5498046875,18653.869140625,9789.990234375
2011-07-20,5567.0498046875,18502.380859375,9698.169921875
2011-07-21,5541.60009765625,18436.189453125,9654.599609375
2011-07-22,5633.9501953125,18722.30078125,9811.6796875
2011-07-25,5680.2998046875,18871.2890625,9892.3203125
2011-07-26,5574.85009765625,18518.220703125,9726.1201171875
2011-07-27,5546.7998046875,18432.25,9687.83984375
2011-07-28,5487.75,18209.51953125,9579.509765625
2011-07-29,5482.0,18197.19921875,9537.41015625
2011-08-01,5516.7998046875,18314.330078125,9583.98046875
2011-08-02,5456.5498046875,18109.890625,9487.080078125
2011-08-03,5404.7998046875,17940.55078125,9413.900390625
2011-08-04,5331.7998046875,17693.1796875,9301.6904296875
2011-08-05,5211.25,17305.869140625,9106.9697265625
2011-08-08,5118.5,16990.1796875,8956.830078125
2011-08-09,5072.85009765625,16857.91015625,8880.740234375
2011-08-10,5161.0,17130.509765625,9022.650390625
2011-08-11,5138.2998046875,17059.400390625,8982.9599609375
2011-08-12,5072.9501953125,16839.630859375,8879.83984375
2011-08-16,5035.7998046875,16730.939453125,8801.599609375
2011-08-17,5056.60009765625,16840.80078125,8825.6201171875
2011-08-18,4944.14990234375,16469.7890625,8633.7099609375
2011-08-19,4845.64990234375,16141.669921875,8484.5703125
2011-08-22,4898.7998046875,16341.7001953125,8580.0302734375
2011-08-23,4948.89990234375,16498.470703125,8652.349609375
2011-08-24,4888.89990234375,16284.98046875,8555.349609375
2011-08-25,4839.60009765625,16146.330078125,8485.3203125
2011-08-26,4747.7998046875,15848.830078125,8310.9296875
2011-08-29,4919.60009765625,16416.330078125,8596.6904296875
2011-08-30,5001.0,16676.75,8727.8798828125
2011-09-02,5040.0,16821.4609375,8799.4296875
2011-09-05,5017.2001953125,16713.330078125,8770.5703125
2011-09-06,5064.2998046875,16862.810546875,8832.8095703125
2011-09-07,5124.64990234375,17065.0,8949.9697265625
2011-09-08,5153.25,17165.5390625,8995.3701171875
2011-09-09,5059.4501953125,16866.970703125,8836.4697265625
2011-09-12,4946.7998046875,16501.740234375,8643.3095703125
2011-09-13,4940.9501953125,16467.439453125,8637.8701171875
2011-09-14,5012.5498046875,16709.599609375,8750.990234375
2011-09-15,5075.7001953125,16876.5390625,8853.400390625
2011-09-16,5084.25,16933.830078125,8875.830078125
2011-09-19,5031.9501953125,16745.349609375,8795.3896484375
2011-09-20,5140.2001953125,17099.279296875,8966.5595703125
2011-09-21,5133.25,17065.150390625,8967.6904296875
2011-09-22,4923.64990234375,16361.150390625,8617.509765625
2011-09-23,4867.75,16162.0595703125,8529.4296875
2011-09-26,4835.39990234375,16051.099609375,8458.2099609375
2011-09-27,4971.25,16524.029296875,8678.2802734375
2011-09-28,4945.89990234375,16446.01953125,8630.2197265625
2011-09-29,5015.4501953125,16698.0703125,8734.2802734375
2011-09-30,4943.25,16453.759765625,8613.2197265625
2011-10-03,4849.5,16151.4501953125,8463.1796875
2011-10-04,4772.14990234375,15864.8603515625,8323.650390625
2011-10-05,4751.2998046875,15792.41015625,8282.990234375
2011-10-07,4888.0498046875,16232.5400390625,8489.1904296875
2011-10-10,4979.60009765625,16557.23046875,8639.91015625
2011-10-11,4974.35009765625,16536.470703125,8643.7802734375
2011-10-12,5099.39990234375,16958.390625,8848.2802734375
2011-10-13,5077.85009765625,16883.919921875,8814.830078125
2011-10-14,5132.2998046875,17082.689453125,8901.16015625
2011-10-17,5118.25,17025.08984375,8871.7998046875
2011-10-18,5037.5,16748.2890625,8737.73046875
2011-10-19,5139.14990234375,17085.33984375,8897.73046875
2011-10-20,5091.89990234375,16936.890625,8822.9404296875
2011-10-21,5049.9501953125,16785.640625,8743.8896484375
2011-10-24,5098.35009765625,16939.279296875,8812.9296875
2011-10-25,5191.60009765625,17254.859375,8954.51953125
2011-10-28,5360.7001953125,17804.80078125,9234.9296875
2011-10-31,5326.60009765625,17705.009765625,9196.7900390625
2011-11-01,5257.9501953125,17480.830078125,9095.419921875
2011-11-02,5258.4501953125,17464.849609375,9091.0400390625
2011-11-03,5265.75,17481.9296875,9110.9501953125
2011-11-04,5284.2001953125,17562.609375,9156.91015625
2011-11-08,5289.35009765625,17569.529296875,9153.8798828125
2011-11-09,5221.0498046875,17362.099609375,9034.759765625
2011-11-11,5168.85009765625,17192.8203125,8943.6796875
2011-11-14,5148.35009765625,17118.740234375,8894.3896484375
2011-11-15,5068.5,16882.669921875,8744.76953125
2011-11-16,5030.4501953125,16775.869140625,8682.8896484375
2011-11-17,4934.75,16461.7109375,8514.240234375
2011-11-18,4905.7998046875,16371.509765625,8466.4501953125
2011-11-21,4778.35009765625,15946.099609375,8255.4599609375
2011-11-22,4812.35009765625,16065.419921875,8304.1396484375
2011-11-23,4706.4501953125,15699.9697265625,8124.2099609375
2011-11-24,,15858.490234375,
2011-11-25,4710.0498046875,15695.4296875,8157.02978515625
2011-11-28,4851.2998046875,16167.1298828125,8388.66015625
2011-11-29,4805.10009765625,16008.33984375,8297.8095703125
2011-11-30,4832.0498046875,16123.4599609375,8330.5703125
2011-12-01,4936.85009765625,16483.44921875,8497.0498046875
2011-12-02,5050.14990234375,16846.830078125,8696.0
2011-12-05,5039.14990234375,16805.330078125,8684.580078125
2011-12-07,5062.60009765625,16877.060546875,8712.58984375
2011-12-08,4943.64990234375,16488.240234375,8521.0
2011-12-09,4866.7001953125,16213.4599609375,8393.9599609375
2011-12-12,4764.60009765625,15870.349609375,8217.1904296875
2011-12-13,4800.60009765625,16002.509765625,8270.0595703125
2011-12-14,4763.25,15881.1396484375,8198.7998046875
2011-12-15,4746.35009765625,15836.4697265625,8178.5
2011-12-16,4651.60009765625,15491.349609375,8011.08984375
2011-12-19,4613.10009765625,15379.33984375,7932.330078125
2011-12-20,4544.2001953125,15175.080078125,7805.22021484375
2011-12-21,4693.14990234375,15685.2099609375,8039.330078125
2011-12-22,4733.85009765625,15813.3603515625,8115.759765625
2011-12-23,4714.0,15738.7001953125,8077.2998046875
2011-12-26,,15970.75,
2011-12-27,4750.5,15873.9501953125,8125.81005859375
2011-12-28,4705.7998046875,15727.849609375,8049.33984375
2011-12-29,4646.25,15543.9296875,7965.580078125
2011-12-30,4624.2998046875,15454.919921875,7927.93994140625
2012-01-02,,15517.919921875,
2012-01-03,4765.2998046875,15939.3603515625,8163.27978515625
2012-01-04,4749.64990234375,15882.6396484375,8143.22021484375
2012-01-05,4749.9501953125,15857.080078125,8140.4501953125
2012-01-06,4754.10009765625,15867.73046875,8141.58984375
2012-01-09,4742.7998046875,15814.7197265625,8135.60986328125
2012-01-10,4849.5498046875,16165.08984375,8321.1103515625
2012-01-11,4860.9501953125,16175.8603515625,8352.080078125
2012-01-12,4831.25,16037.509765625,8321.3203125
2012-01-13,4866.0,16154.6201171875,8384.3701171875
2012-01-16,4873.89990234375,16189.3603515625,8400.419921875
2012-01-17,4967.2998046875,16466.05078125,8551.400390625
2012-01-18,4955.7998046875,16451.470703125,8523.7802734375
2012-01-19,5018.39990234375,16643.740234375,8641.509765625
2012-01-20,5048.60009765625,16739.009765625,8698.1298828125
2012-01-23,5046.25,16751.73046875,8700.16015625
2012-01-24,5127.35009765625,16995.76953125,8841.009765625
2012-01-25,5158.2998046875,17077.1796875,8903.400390625
2012-01-27,5204.7001953125,17233.98046875,8982.1298828125
2012-01-30,5087.2998046875,16863.30078125,8785.16015625
2012-01-31,5199.25,17193.55078125,8970.080078125
2012-02-01,5235.7001953125,17300.580078125,9039.1904296875
2012-02-02,5269.89990234375,17431.849609375,9098.8798828125
2012-02-03,5325.85009765625,17604.9609375,9185.349609375
2012-02-06,5361.64990234375,17707.310546875,9267.6904296875
