Date,GAIL.NS,PETRONET.NS,ZYDUSWELL.NS,BRITANNIA.NS,NESTLEIND.NS,IPCALAB.NS,AJANTPHARM.NS,SUNPHARMA.NS,POWERGRID.NS,JSWENERGY.NS,TORNTPOWER.NS,FEL.NS,JKCEMENT.NS,ULTRACEMCO.NS,MARICO.NS,MOTHERSUMI.NS,TVSMOTOR.NS,MARUTI.NS,ITC.NS,GODREJCP.NS,HCLTECH.NS,WIPRO.NS,HDFCBANK.NS,INDUSINDBK.NS,JINDALSTEL.NS
2010-01-20,61.359336853027344,27.558452606201172,242.8803253173828,119.59402465820312,2200.7001953125,222.52259826660156,11.850934028625488,127.7253189086914,90.91691589355469,96.06110382080078,250.94110107421875,427.8799743652344,138.27076721191406,940.7498168945312,44.06061553955078,11.001520156860352,32.85158920288086,1343.29296875,60.526939392089844,69.23580169677734,62.48372268676758,113.23812866210938,138.2118377685547,142.2272491455078,666.4740600585938
2010-01-21,59.881256103515625,27.612411499023438,242.1498565673828,118.53998565673828,2186.591064453125,222.0078582763672,11.91148567199707,126.98846435546875,88.38929748535156,94.10576629638672,247.58807373046875,417.6683654785156,132.97207641601562,909.8568115234375,43.177669525146484,10.791519165039062,30.730104446411133,1338.134521484375,59.89006042480469,68.99486541748047,60.76173782348633,110.5726318359375,134.71347045898438,137.8265380859375,659.685302734375
2010-01-22,58.20696258544922,28.24201774597168,235.80392456054688,118.11905670166016,2189.015380859375,224.60023498535156,12.461005210876465,124.14066314697266,88.89482116699219,92.8576889038086,235.1279296875,400.2172546386719,134.31777954101562,878.3380126953125,42.52607345581055,10.89080810546875,31.234224319458008,1330.4893798828125,61.01679992675781,67.040771484375,62.75431823730469,109.1075439453125,131.99424743652344,141.0100555419922,663.7191772460938
2010-01-25,58.25044250488281,27.37856674194336,255.0243377685547,117.46793365478516,2183.17236328125,220.09873962402344,12.166807174682617,125.22431182861328,89.67253112792969,91.56797790527344,232.8925323486328,396.52557373046875,128.00978088378906,871.6973266601562,42.04258346557617,10.97484302520752,31.812238693237305,1332.1014404296875,62.486480712890625,66.11725616455078,59.23653793334961,108.33657836914062,130.38868713378906,135.62619018554688,662.3417358398438
2010-01-27,56.91836929321289,26.623048782348633,244.113037109375,113.21572875976562,2221.81982421875,215.34788513183594,11.63890266418457,123.18706512451172,88.1170883178711,89.52944946289062,227.84228515625,391.97125244140625,122.79521179199219,875.931884765625,41.24375534057617,10.398189544677734,30.44212532043457,1261.7291259765625,62.682472229003906,65.59529876708984,54.152584075927734,102.148681640625,125.70580291748047,131.2254638671875,635.1868286132812
2010-01-28,57.7917594909668,27.828283309936523,251.37203979492188,114.79863739013672,2239.088623046875,211.18734741210938,11.876895904541016,125.37165832519531,88.58373260498047,88.69738006591797,241.87547302246094,414.79193115234375,119.55712127685547,887.5288696289062,41.43291091918945,10.615849494934082,29.842700958251953,1269.558349609375,62.2783088684082,63.62785720825195,56.96515655517578,104.96173858642578,125.3948974609375,136.3284454345703,639.3191528320312
2010-01-29,57.3770637512207,28.31397247314453,250.50460815429688,112.70848083496094,2192.476806640625,216.45230102539062,11.794666290283203,127.69930267333984,87.65043640136719,88.82220458984375,240.30238342285156,407.8885498046875,117.83293914794922,895.0355834960938,41.36986541748047,10.879380226135254,31.533933639526367,1279.82861328125,61.273990631103516,62.85161590576172,57.53753662109375,100.98772430419922,128.3699493408203,138.4819793701172,617.821533203125
2010-02-01,60.07798385620117,28.09811019897461,254.65908813476562,114.81661987304688,2191.784423828125,222.8120880126953,12.352814674377441,130.59909057617188,87.84487915039062,89.32144165039062,245.8908233642578,406.4019775390625,118.54782104492188,896.6716918945312,42.9044075012207,10.520386695861816,31.7051944732666,1288.5789794921875,60.379974365234375,64.54623413085938,57.686851501464844,104.1589126586914,125.90650939941406,139.09060668945312,643.2545776367188
2010-02-02,58.01023864746094,27.68436622619629,299.53717041015625,115.10800170898438,2215.93505859375,221.07933044433594,12.106188774108887,131.214599609375,88.42816925048828,87.49090576171875,243.6968536376953,395.279541015625,118.42166137695312,924.6295166015625,43.177669525146484,10.734217643737793,31.10577392578125,1265.1832275390625,59.86558532714844,64.4106674194336,56.76606369018555,101.80581665039062,124.28128814697266,141.89955139160156,623.4788208007812
2010-02-03,59.07310104370117,28.17006492614746,285.6583557128906,115.05760192871094,2219.828857421875,221.95523071289062,12.28363037109375,130.1613311767578,87.84487915039062,91.40157318115234,247.42245483398438,400.6007385253906,119.80943298339844,935.1679077148438,42.399967193603516,10.512789726257324,30.163818359375,1268.5909423828125,61.87413787841797,64.80386352539062,57.89423370361328,104.68120574951172,127.7166976928711,146.30029296875,633.95703125
2010-02-04,60.96587371826172,27.090755462646484,285.8409118652344,114.82380676269531,2223.075439453125,223.23101806640625,12.18407154083252,129.96192932128906,87.10604095458984,88.23974609375,244.5247344970703,393.8412780761719,117.62265014648438,925.9287719726562,42.88344192504883,10.180532455444336,30.03537940979004,1257.4459228515625,62.05785369873047,65.33258819580078,55.93650436401367,102.1175308227539,127.24447631835938,145.17666625976562,622.7901000976562
2010-02-05,60.55842971801758,26.461149215698242,270.5924377441406,114.93889617919922,2206.412841796875,223.11672973632812,11.8552827835083,127.77298736572266,83.5284652709961,85.74358367919922,241.6270751953125,385.5953063964844,114.4266357421875,897.48974609375,41.496055603027344,9.936137199401855,29.842700958251953,1251.68896484375,60.83308410644531,67.47462463378906,55.93650436401367,100.37955474853516,123.82874298095703,136.79661560058594,599.1280517578125
2010-02-08,59.71403503417969,26.533105850219727,278.1710205078125,115.64762878417969,2289.853271484375,223.678466796875,12.110539436340332,131.05421447753906,84.38395690917969,89.69585418701172,239.55731201171875,394.7521667480469,121.8279800415039,894.891357421875,41.706260681152344,9.848331451416016,29.54298973083496,1254.59033203125,60.09823989868164,67.94910430908203,56.67481994628906,99.15625762939453,123.36042785644531,138.9033203125,600.50537109375
2010-02-09,59.51005935668945,25.65166473388672,272.8752136230469,115.7627182006836,2417.1787109375,220.59376525878906,12.387472152709961,133.70697021484375,84.0728759765625,92.23363494873047,243.3242645263672,399.2580871582031,123.04750061035156,920.972412109375,41.43291091918945,9.886491775512695,29.67144775390625,1246.02392578125,59.74308395385742,68.80318450927734,57.52922439575195,101.97691345214844,123.69490814208984,141.38458251953125,594.552978515625
2010-02-10,59.40807342529297,25.70563316345215,263.8812255859375,117.0146484375,2380.47802734375,218.28976440429688,13.577301025390625,130.86351013183594,83.45068359375,91.02715301513672,244.69033813476562,403.2859802246094,127.92568969726562,947.7753295898438,41.07562255859375,10.001035690307617,29.393131256103516,1228.661376953125,59.74308395385742,70.22673034667969,57.75321578979492,100.94824981689453,125.41854095458984,140.5886993408203,592.8312377929688
2010-02-11,60.026729583740234,26.083389282226562,268.1727294921875,117.2988510131836,2369.26904296875,218.2802734375,14.074898719787598,131.79977416992188,83.25626373291016,90.61112976074219,246.9671173095703,405.8746032714844,134.6121368408203,963.2701416015625,42.00049591064453,9.844504356384277,29.757070541381836,1249.3402099609375,60.53913879394531,69.71160125732422,57.877647399902344,102.19579315185547,125.7687759399414,140.3078155517578,606.5562133789062
2010-02-15,59.240848541259766,25.885515213012695,265.1138916015625,118.70906066894531,2353.68896484375,215.5192413330078,13.382599830627441,132.4716033935547,81.58412170410156,88.7389907836914,245.02154541015625,398.0120849609375,141.3826904296875,962.5963745117188,42.04258346557617,9.733732223510742,29.243282318115234,1230.5955810546875,61.078086853027344,69.2099380493164,59.95981216430664,102.84971618652344,127.01227569580078,140.3078155517578,624.265869140625
2010-02-16,59.71403503417969,26.587072372436523,267.25970458984375,117.27726745605469,2338.628173828125,214.2910919189453,13.962362289428711,133.88905334472656,83.0229263305664,91.02715301513672,244.81455993652344,397.48468017578125,146.3449249267578,1003.9796752929688,41.91638946533203,9.546637535095215,29.56439781188965,1250.26123046875,61.273990631103516,67.93559265136719,59.843692779541016,104.4166030883789,126.42987823486328,141.43142700195312,623.8231811523438
2010-02-17,59.83052444458008,26.497127532958984,267.9901428222656,117.37797546386719,2327.28955078125,218.7277374267578,14.282584190368652,133.6549530029297,83.29513549804688,90.52792358398438,248.3331756591797,392.3074035644531,161.06358337402344,1008.0699462890625,41.91638946533203,9.687914848327637,28.665264129638672,1271.3548583984375,61.66597366333008,68.59984588623047,60.026180267333984,104.64241027832031,130.3296661376953,144.00628662109375,625.1514282226562
2010-02-18,58.840118408203125,26.1733341217041,269.45111083984375,117.71256256103516,2295.04736328125,214.7385711669922,13.815295219421387,133.94534301757812,84.11176300048828,90.9439468383789,244.60755920410156,387.5609436035156,161.4840850830078,986.4640502929688,42.673221588134766,9.714652061462402,28.279926300048828,1252.3798828125,60.80862045288086,69.48110961914062,59.843692779541016,104.09657287597656,132.5176239013672,143.95944213867188,611.2296752929688
2010-02-19,58.89862823486328,25.99344825744629,265.6617431640625,117.4283447265625,2285.22216796875,214.2054443359375,13.430171966552734,134.3571319580078,83.33402252197266,89.15503692626953,245.2698974609375,386.2666015625,153.03143310546875,988.7257080078125,42.00049591064453,9.554292678833008,27.123889923095703,1262.834228515625,60.86982727050781,70.91812896728516,60.20867919921875,103.76961517333984,133.31646728515625,145.6448516845703,598.5869140625
2010-02-22,58.88412857055664,25.70563316345215,260.7767333984375,117.28086853027344,2237.400634765625,212.45362854003906,13.464827537536621,133.13914489746094,83.21736145019531,87.5324935913086,245.1043243408203,380.9444580078125,146.7234344482422,996.8580932617188,41.45396041870117,9.546637535095215,26.56728172302246,1276.881103515625,60.64937210083008,71.08084869384766,60.41606521606445,104.13604736328125,133.52896118164062,144.75535583496094,607.7369384765625
2010-02-23,59.51005935668945,25.50775718688965,258.72235107421875,117.20531463623047,2209.0966796875,214.16732788085938,13.174915313720703,136.1386260986328,82.9062728881836,87.40770721435547,244.2349853515625,373.3697814941406,143.14891052246094,986.2716064453125,41.89543533325195,9.412955284118652,25.753780364990234,1230.3653564453125,61.05354690551758,69.42687225341797,60.23357009887695,105.41410064697266,133.87527465820312,139.09060668945312,607.4417724609375
2010-02-24,59.138851165771484,25.237932205200195,256.4852294921875,117.99674987792969,2228.572509765625,210.52090454101562,12.85904312133789,132.4196319580078,82.63407135009766,86.70044708251953,243.90383911132812,367.8563232421875,140.9200897216797,984.3468017578125,42.00049591064453,9.749042510986328,27.380786895751953,1257.6761474609375,60.66164016723633,69.02017974853516,60.63176727294922,104.76708221435547,133.83592224121094,140.40142822265625,611.770751953125
2010-02-25,58.11947250366211,25.435802459716797,258.2657775878906,118.42485809326172,2215.50146484375,209.2832489013672,12.370141983032227,131.82577514648438,82.78961944580078,86.61724853515625,246.01507568359375,366.51470947265625,142.7283935546875,994.7405395507812,41.85334014892578,9.401531219482422,28.2156982421875,1289.4542236328125,60.64937210083008,64.81734466552734,61.00505447387695,104.3306884765625,133.09219360351562,137.63931274414062,616.0505981445312
2010-02-26,58.068214416503906,26.587072372436523,265.1138916015625,120.40345764160156,2273.754150390625,208.55015563964844,12.374491691589355,133.4772186279297,83.64511108398438,86.24281311035156,243.6968536376953,371.4041442871094,146.2188262939453,1000.9483032226562,43.429988861083984,9.741387367248535,30.12101173400879,1344.7664794921875,56.88945770263672,66.83745574951172,60.905517578125,105.59349060058594,134.17434692382812,139.4182891845703,622.1998291015625
2010-03-02,57.165828704833984,27.018795013427734,279.7232666015625,121.65538024902344,2272.499267578125,208.25498962402344,13.144607543945312,134.49581909179688,83.64511108398438,87.15809631347656,243.48992919921875,368.2881164550781,152.23240661621094,1034.247314453125,43.766300201416016,10.065988540649414,33.05390167236328,1373.4588623046875,59.265445709228516,68.83037567138672,60.5322151184082,109.29458618164062,137.3343048095703,142.78904724121094,641.4344482421875
2010-03-03,58.2576904296875,27.090755462646484,286.2062072753906,125.38595581054688,2275.7021484375,208.96905517578125,13.257146835327148,135.3974151611328,84.53950500488281,88.19815063476562,251.18942260742188,386.1227111816406,157.53111267089844,1039.1556396484375,44.312835693359375,9.951390266418457,32.32603454589844,1360.010986328125,59.694068908691406,69.45394134521484,60.440940856933594,108.8664779663086,139.82919311523438,154.30580139160156,666.6215209960938
2010-03-04,58.2576904296875,27.018795013427734,288.1236267089844,125.6233901977539,2279.89892578125,222.31700134277344,13.348006248474121,137.56033325195312,84.61729431152344,87.82373809814453,252.88673400878906,378.88323974609375,158.62448120117188,1050.4158935546875,43.99755859375,10.09649658203125,31.769411087036133,1342.187744140625,60.26974868774414,69.31842803955078,60.109134674072266,108.1259765625,140.18336486816406,149.39015197753906,667.5562744140625
2010-03-05,59.53179931640625,28.745697021484375,295.8392639160156,127.16309356689453,2338.021728515625,222.02186584472656,13.516749382019043,139.8056640625,84.18954467773438,91.1103515625,251.31370544433594,381.4245300292969,160.64306640625,1056.4788818359375,43.072608947753906,10.371453285217285,32.304622650146484,1342.0953369140625,59.95126724243164,69.90133666992188,59.594810485839844,106.8943862915039,140.4076690673828,149.57737731933594,685.2166748046875
2010-03-08,59.8740119934082,28.47587013244629,304.87872314453125,118.00396728515625,2359.48828125,227.6771240234375,13.893174171447754,142.1419219970703,85.58944702148438,92.35844421386719,259.09613037109375,379.5545349121094,155.21817016601562,1069.8563232421875,44.16568374633789,10.493651390075684,32.45447540283203,1361.5306396484375,61.54346466064453,70.85040283203125,59.627994537353516,108.74109649658203,140.42344665527344,148.87513732910156,686.1514282226562
2010-03-09,59.349571228027344,28.6557559967041,328.57330322265625,115.83468627929688,2376.150390625,227.69622802734375,13.776354789733887,143.45529174804688,84.61729431152344,89.65425109863281,260.0068054199219,369.8703308105469,156.5638885498047,1051.5223388671875,44.35493087768555,10.680803298950195,32.62574005126953,1381.1961669921875,61.49444580078125,72.97891235351562,59.9515266418457,109.41925811767578,142.54843139648438,145.4575653076172,677.640869140625
2010-03-10,59.32057189941406,28.13408660888672,322.40997314453125,114.84898376464844,2371.606201171875,225.22080993652344,13.529729843139648,142.49301147460938,84.85061645507812,88.8637924194336,258.51654052734375,363.2064514160156,156.73208618164062,1067.2578125,44.35493087768555,10.573860168457031,32.069129943847656,1363.0965576171875,62.2783088684082,73.5211410522461,59.404029846191406,108.52291107177734,142.80422973632812,152.5736083984375,671.3441772460938
2010-03-11,60.755157470703125,27.93621253967285,324.3730773925781,113.45316314697266,2365.374267578125,228.24839782714844,13.685491561889648,146.77987670898438,83.06182098388672,88.15654754638672,246.8015594482422,359.3708190917969,158.7926788330078,1070.2415771484375,44.838417053222656,10.554777145385742,31.426898956298828,1348.68115234375,62.621273040771484,73.9007797241211,59.793914794921875,110.56500244140625,143.7880096435547,145.6448516845703,665.539306640625
2010-03-12,61.03887939453125,27.612411499023438,329.2124328613281,113.427978515625,2350.39990234375,232.76116943359375,13.772005081176758,143.5203094482422,82.67296600341797,88.19815063476562,244.4833526611328,362.5351257324219,158.03573608398438,1065.0924072265625,44.2077751159668,10.829736709594727,31.55533790588379,1348.128662109375,63.307106018066406,73.45338439941406,59.81879806518555,110.6661148071289,141.76531982421875,151.77774047851562,665.83447265625
2010-03-15,59.866764068603516,27.612411499023438,323.8708801269531,114.34892272949219,2375.80419921875,236.23623657226562,14.793094635009766,140.7028350830078,81.38969421386719,87.49090576171875,245.145751953125,363.6382141113281,156.64797973632812,1071.2037353515625,44.33388137817383,11.032083511352539,31.619564056396484,1332.0091552734375,63.52754211425781,74.65995788574219,61.24562072753906,113.56504821777344,142.65469360351562,150.1392059326172,666.4247436523438
2010-03-16,60.289222717285156,27.8642578125,320.35552978515625,115.16918182373047,2313.0947265625,233.68466186523438,15.091638565063477,144.99404907226562,81.6230239868164,89.363037109375,251.1480712890625,372.17108154296875,159.92813110351562,1075.9195556640625,44.75431442260742,10.990096092224121,33.37501525878906,1343.7073974609375,63.637779235839844,74.72779083251953,61.90097427368164,113.41680908203125,142.02899169921875,154.9612579345703,683.3965454101562
2010-03-17,61.2935905456543,27.99018096923828,324.9208984375,114.7806167602539,2318.461181640625,235.7220916748047,14.723910331726074,146.31175231933594,82.71182250976562,92.40003967285156,248.04342651367188,371.26025390625,156.60594177246094,1057.6820068359375,45.868431091308594,10.860244750976562,33.33220291137695,1320.4033203125,64.38489532470703,73.75167083740234,63.32778549194336,115.19429016113281,142.27297973632812,157.3020477294922,687.0861206054688
2010-03-18,60.929630279541016,27.828283309936523,331.0386047363281,114.12588500976562,2309.372314453125,242.97686767578125,14.611370086669922,147.18296813964844,82.51740264892578,91.52639770507812,248.58155822753906,371.500732421875,155.59666442871094,1064.466796875,46.24685287475586,10.581515312194824,33.18234634399414,1309.5341796875,63.9929313659668,73.80583190917969,62.35721206665039,113.61219787597656,141.73779296875,159.17466735839844,688.020751953125
2010-03-19,60.29648208618164,28.008167266845703,347.6567687988281,113.81293487548828,2290.589111328125,243.96701049804688,14.602738380432129,147.208984375,84.15065002441406,89.69585418701172,256.7365417480469,366.22686767578125,155.6387176513672,1080.250244140625,45.700233459472656,10.402018547058105,34.01725387573242,1316.534912109375,64.00519561767578,73.26362609863281,62.05859375,113.22978210449219,143.229248046875,163.15406799316406,681.8223876953125
2010-03-22,59.35732650756836,27.558452606201172,349.254638671875,113.6977767944336,2280.505126953125,250.53627014160156,14.208983421325684,147.88951110839844,83.64511108398438,89.94547271728516,249.49221801757812,368.9111328125,153.74632263183594,1081.453125,44.39694595336914,10.043083190917969,32.540103912353516,1287.197509765625,64.07867431640625,73.00599670410156,61.22901916503906,113.46390533447266,144.5868682861328,157.34884643554688,673.754638671875
2010-03-23,59.386329650878906,28.529834747314453,344.18701171875,113.17976379394531,2297.08154296875,257.0103454589844,14.620067596435547,146.53713989257812,83.95621490478516,93.19050598144531,250.07180786132812,376.198974609375,152.65292358398438,1069.230712890625,46.12064743041992,10.065988540649414,33.69614028930664,1283.467041015625,63.9194450378418,71.56888580322266,60.905517578125,112.25586700439453,148.27809143066406,158.6128692626953,692.2020874023438
2010-03-25,58.490665435791016,28.22402572631836,346.2414245605469,114.79863739013672,2292.3203125,259.1524658203125,16.554119110107422,151.69520568847656,82.78961944580078,94.93781280517578,246.71871948242188,387.6566162109375,152.94732666015625,1045.5076904296875,46.79338455200195,9.890321731567383,33.225162506103516,1262.0513916015625,64.85027313232422,72.2332534790039,61.80971145629883,112.08477783203125,151.59544372558594,159.8769073486328,699.5812377929688
2010-03-26,58.468929290771484,28.080123901367188,348.25018310546875,113.87409210205078,2326.120361328125,259.2953186035156,16.930543899536133,153.41600036621094,83.0229263305664,95.39546203613281,249.0369110107422,377.5888671875,151.76983642578125,1073.99462890625,46.940555572509766,9.928481101989746,33.524871826171875,1286.6448974609375,64.76451873779297,72.36882019042969,61.511077880859375,111.8277587890625,153.58663940429688,166.8993377685547,705.7304077148438
2010-03-29,58.330692291259766,27.702360153198242,350.3046569824219,112.85240173339844,2348.193115234375,256.81988525390625,15.982991218566895,156.11207580566406,83.0229263305664,93.27369689941406,238.48097229003906,371.64373779296875,151.09698486328125,1098.10302734375,46.183799743652344,9.806285858154297,33.011077880859375,1314.83056640625,65.9402847290039,69.8335952758789,61.47787094116211,111.53129577636719,154.6570281982422,168.30384826660156,704.9924926757812
2010-03-30,58.301700592041016,27.720355987548828,344.82611083984375,113.24092864990234,2311.622314453125,263.3891296386719,15.658485412597656,151.9856414794922,82.98405456542969,93.0656967163086,233.92745971679688,369.151611328125,151.47547912597656,1102.1448974609375,45.65822219848633,9.714652061462402,33.24657440185547,1296.5927734375,65.8545913696289,69.92850494384766,59.61141586303711,109.34929656982422,150.07644653320312,160.4855499267578,699.3844604492188
2010-03-31,59.7865104675293,27.360578536987305,350.5786437988281,115.05045318603516,2311.578857421875,256.2962341308594,15.736366271972656,155.34922790527344,83.33402252197266,93.0656967163086,239.14332580566406,378.0205993652344,151.1390380859375,1111.4322509765625,45.84739303588867,9.46642780303955,35.25891876220703,1306.080078125,64.43383026123047,70.85040283203125,59.46209716796875,110.18330383300781,152.17393493652344,159.26832580566406,691.7593994140625
2010-04-01,59.772029876708984,28.43989372253418,372.49261474609375,115.1187744140625,2345.24951171875,259.3428955078125,15.788286209106445,156.39382934570312,82.94515991210938,95.76988220214844,248.87132263183594,376.8219299316406,151.6857452392578,1101.2305908203125,45.721275329589844,9.615362167358398,35.51581573486328,1283.236572265625,64.66655731201172,70.72837829589844,59.22150802612305,112.42764282226562,152.62648010253906,165.9161834716797,698.2529296875
2010-04-05,60.755157470703125,28.871618270874023,380.5733947753906,115.21232604980469,2353.5595703125,260.34259033203125,17.2031307220459,159.65774536132812,83.64511108398438,97.8916244506836,249.1610870361328,385.0679016113281,152.73704528808594,1103.9254150390625,49.27383804321289,9.821595191955566,36.115238189697266,1287.1053466796875,64.862548828125,74.036376953125,59.86025619506836,112.55233764648438,153.35447692871094,169.2869415283203,704.6481323242188
2010-04-06,60.72565460205078,28.745697021484375,378.56463623046875,116.50022888183594,2389.091064453125,256.3914489746094,16.766084671020508,157.9369354248047,83.37291717529297,96.72675323486328,246.8429412841797,394.8477783203125,154.75559997558594,1103.54052734375,48.20181655883789,10.237833023071289,35.922569274902344,1268.0386962890625,65.21769714355469,75.52765655517578,57.554115295410156,111.46893310546875,152.12667846679688,168.86558532714844,704.3037719726562
2010-04-07,62.85192108154297,28.94356346130371,379.5690002441406,118.94290924072266,2381.30029296875,250.39344787597656,17.397830963134766,155.76966857910156,85.97830963134766,97.72522735595703,255.2048797607422,397.052978515625,157.99371337890625,1106.71630859375,48.075706481933594,10.753355979919434,36.22227478027344,1292.2176513671875,66.00157165527344,76.12413787841797,57.49605178833008,111.39896392822266,152.03619384765625,168.53790283203125,697.9578857421875
2010-04-08,62.14524459838867,28.94356346130371,377.6971435546875,118.65867614746094,2353.083984375,254.20167541503906,17.129531860351562,153.74977111816406,86.44496154785156,97.1011734008789,251.81044006347656,393.60174560546875,156.2274627685547,1119.3721923828125,48.138771057128906,11.177188873291016,36.200862884521484,1274.9007568359375,65.58512115478516,76.24614715576172,57.255489349365234,111.71067810058594,149.75772094726562,167.1334228515625,692.1529541015625
2010-04-09,61.82528305053711,30.9942684173584,374.9122619628906,119.2486801147461,2337.849365234375,253.67807006835938,17.315603256225586,153.398681640625,85.27835845947266,97.68360900878906,254.16995239257812,399.4020080566406,156.85826110839844,1116.292236328125,47.61319351196289,11.536184310913086,37.399723052978516,1268.9595947265625,65.9525375366211,76.951171875,57.006629943847656,110.744384765625,153.42140197753906,167.41433715820312,708.5836791992188
